session_id,project_id,exp_name,exp_id,user_id,user_sex,user_status,user_age,trial_name,trial_n,order,dv,rt,side,dt
61572,520,Animals: Cuteness,707,54433,,guest,0.0,surprised-3786845_640,12,10,6,3501,1,2021-01-20 15:04:58
61572,520,Animals: Cuteness,707,54433,,guest,0.0,kitty-2948404_640,7,11,6,3451,1,2021-01-20 15:05:01
61572,520,Animals: Cuteness,707,54433,,guest,0.0,spider-2313079_640,11,12,1,2106,1,2021-01-20 15:05:04
61589,520,Animals: Cuteness,707,54449,,guest,0.0,surprised-3786845_640,12,1,5,7493,1,2021-01-20 15:33:54
61589,520,Animals: Cuteness,707,54449,,guest,0.0,kitty-2948404_640,7,2,6,4600,1,2021-01-20 15:33:57
61589,520,Animals: Cuteness,707,54449,,guest,0.0,penguins-429134_640,9,3,7,2068,1,2021-01-20 15:33:59
61589,520,Animals: Cuteness,707,54449,,guest,0.0,spider-2313079_640,11,4,4,2947,1,2021-01-20 15:34:02
61589,520,Animals: Cuteness,707,54449,,guest,0.0,frog-3312038_640,5,5,3,2135,1,2021-01-20 15:34:05
61589,520,Animals: Cuteness,707,54449,,guest,0.0,meerkat-459171_640,8,6,6,3293,1,2021-01-20 15:34:08
61589,520,Animals: Cuteness,707,54449,,guest,0.0,dolphin-203875_640,4,7,7,2043,1,2021-01-20 15:34:10
61589,520,Animals: Cuteness,707,54449,,guest,0.0,animal-967657_640,2,8,5,2672,1,2021-01-20 15:34:13
61589,520,Animals: Cuteness,707,54449,,guest,0.0,pug-690566_640,10,9,6,2092,1,2021-01-20 15:34:15
61589,520,Animals: Cuteness,707,54449,,guest,0.0,bird-349035_640,3,10,7,2687,1,2021-01-20 15:34:17
61589,520,Animals: Cuteness,707,54449,,guest,0.0,adorable-5059091_640,1,11,7,1803,1,2021-01-20 15:34:19
61589,520,Animals: Cuteness,707,54449,,guest,0.0,hedgehog-468228_640,6,12,7,1826,1,2021-01-20 15:34:21
61629,520,Animals: Appropriate,708,54484,,guest,0.0,surprised-3786845_640,12,1,2,2143,1,2021-01-20 17:06:46
61629,520,Animals: Appropriate,708,54484,,guest,0.0,dolphin-203875_640,4,2,2,1697,1,2021-01-20 17:06:48
61629,520,Animals: Appropriate,708,54484,,guest,0.0,adorable-5059091_640,1,3,7,1134,1,2021-01-20 17:06:49
61629,520,Animals: Appropriate,708,54484,,guest,0.0,kitty-2948404_640,7,4,7,6253,1,2021-01-20 17:06:56
61629,520,Animals: Appropriate,708,54484,,guest,0.0,hedgehog-468228_640,6,5,7,1233,1,2021-01-20 17:06:57
61629,520,Animals: Appropriate,708,54484,,guest,0.0,animal-967657_640,2,6,2,1807,1,2021-01-20 17:06:58
61629,520,Animals: Appropriate,708,54484,,guest,0.0,penguins-429134_640,9,7,2,973,1,2021-01-20 17:06:59
61629,520,Animals: Appropriate,708,54484,,guest,0.0,frog-3312038_640,5,8,5,1864,1,2021-01-20 17:07:01
61629,520,Animals: Appropriate,708,54484,,guest,0.0,bird-349035_640,3,9,5,1448,1,2021-01-20 17:07:03
61629,520,Animals: Appropriate,708,54484,,guest,0.0,meerkat-459171_640,8,10,1,1489,1,2021-01-20 17:07:04
61629,520,Animals: Appropriate,708,54484,,guest,0.0,pug-690566_640,10,11,7,922,1,2021-01-20 17:07:05
61629,520,Animals: Appropriate,708,54484,,guest,0.0,spider-2313079_640,11,12,1,1380,1,2021-01-20 17:07:06
61641,520,Animals: Cuteness,707,54496,,guest,0.0,pug-690566_640,10,1,7,6503,1,2021-01-20 17:23:17
61641,520,Animals: Cuteness,707,54496,,guest,0.0,spider-2313079_640,11,2,1,3359,1,2021-01-20 17:23:21
61641,520,Animals: Cuteness,707,54496,,guest,0.0,animal-967657_640,2,3,7,1967,1,2021-01-20 17:23:23
61641,520,Animals: Cuteness,707,54496,,guest,0.0,penguins-429134_640,9,4,7,1367,1,2021-01-20 17:23:24
61641,520,Animals: Cuteness,707,54496,,guest,0.0,meerkat-459171_640,8,5,4,3791,1,2021-01-20 17:23:28
61641,520,Animals: Cuteness,707,54496,,guest,0.0,dolphin-203875_640,4,6,7,2007,1,2021-01-20 17:23:30
61641,520,Animals: Cuteness,707,54496,,guest,0.0,kitty-2948404_640,7,7,7,995,1,2021-01-20 17:23:31
61641,520,Animals: Cuteness,707,54496,,guest,0.0,adorable-5059091_640,1,8,7,1080,1,2021-01-20 17:23:32
61641,520,Animals: Cuteness,707,54496,,guest,0.0,surprised-3786845_640,12,9,7,1183,1,2021-01-20 17:23:33
61641,520,Animals: Cuteness,707,54496,,guest,0.0,frog-3312038_640,5,10,5,2446,1,2021-01-20 17:23:36
61641,520,Animals: Cuteness,707,54496,,guest,0.0,hedgehog-468228_640,6,11,6,1552,1,2021-01-20 17:23:37
61641,520,Animals: Cuteness,707,54496,,guest,0.0,bird-349035_640,3,12,7,1000,1,2021-01-20 17:23:38
61649,520,Animals: Appropriate,708,54504,,guest,0.0,hedgehog-468228_640,6,1,2,8002,1,2021-01-20 17:35:01
61649,520,Animals: Appropriate,708,54504,,guest,0.0,adorable-5059091_640,1,2,7,3413,1,2021-01-20 17:35:04
61649,520,Animals: Appropriate,708,54504,,guest,0.0,surprised-3786845_640,12,3,2,2437,1,2021-01-20 17:35:06
61649,520,Animals: Appropriate,708,54504,,guest,0.0,kitty-2948404_640,7,4,7,1906,1,2021-01-20 17:35:08
61649,520,Animals: Appropriate,708,54504,,guest,0.0,animal-967657_640,2,5,1,2227,1,2021-01-20 17:35:11
61649,520,Animals: Appropriate,708,54504,,guest,0.0,dolphin-203875_640,4,6,1,5176,1,2021-01-20 17:35:16
61649,520,Animals: Appropriate,708,54504,,guest,0.0,penguins-429134_640,9,7,1,1955,1,2021-01-20 17:35:18
61649,520,Animals: Appropriate,708,54504,,guest,0.0,frog-3312038_640,5,8,2,3583,1,2021-01-20 17:35:21
61649,520,Animals: Appropriate,708,54504,,guest,0.0,meerkat-459171_640,8,9,1,1642,1,2021-01-20 17:35:23
61649,520,Animals: Appropriate,708,54504,,guest,0.0,bird-349035_640,3,10,4,3814,1,2021-01-20 17:35:27
61649,520,Animals: Appropriate,708,54504,,guest,0.0,spider-2313079_640,11,11,1,2679,1,2021-01-20 17:35:29
61649,520,Animals: Appropriate,708,54504,,guest,0.0,pug-690566_640,10,12,7,1606,1,2021-01-20 17:35:31
61650,520,Animals: Cuteness,707,54505,,guest,0.0,kitty-2948404_640,7,1,5,7027,1,2021-01-20 17:37:01
61650,520,Animals: Cuteness,707,54505,,guest,0.0,pug-690566_640,10,2,6,4799,1,2021-01-20 17:37:05
61650,520,Animals: Cuteness,707,54505,,guest,0.0,penguins-429134_640,9,3,7,2212,1,2021-01-20 17:37:08
61650,520,Animals: Cuteness,707,54505,,guest,0.0,adorable-5059091_640,1,4,5,2262,1,2021-01-20 17:37:10
61650,520,Animals: Cuteness,707,54505,,guest,0.0,frog-3312038_640,5,5,5,2542,1,2021-01-20 17:37:12
61650,520,Animals: Cuteness,707,54505,,guest,0.0,spider-2313079_640,11,6,5,2907,1,2021-01-20 17:37:15
61650,520,Animals: Cuteness,707,54505,,guest,0.0,bird-349035_640,3,7,5,1587,1,2021-01-20 17:37:17
61650,520,Animals: Cuteness,707,54505,,guest,0.0,hedgehog-468228_640,6,8,6,2439,1,2021-01-20 17:37:19
61650,520,Animals: Cuteness,707,54505,,guest,0.0,meerkat-459171_640,8,9,5,3319,1,2021-01-20 17:37:23
61650,520,Animals: Cuteness,707,54505,,guest,0.0,surprised-3786845_640,12,10,5,1631,1,2021-01-20 17:37:24
61650,520,Animals: Cuteness,707,54505,,guest,0.0,animal-967657_640,2,11,6,1783,1,2021-01-20 17:37:26
61650,520,Animals: Cuteness,707,54505,,guest,0.0,dolphin-203875_640,4,12,5,1639,1,2021-01-20 17:37:28
61745,520,Animals: Cuteness,707,54587,,guest,0.0,dolphin-203875_640,4,1,5,5094,1,2021-01-20 21:01:47
61745,520,Animals: Cuteness,707,54587,,guest,0.0,spider-2313079_640,11,2,5,3596,1,2021-01-20 21:01:50
61745,520,Animals: Cuteness,707,54587,,guest,0.0,hedgehog-468228_640,6,3,6,3730,1,2021-01-20 21:01:53
61745,520,Animals: Cuteness,707,54587,,guest,0.0,surprised-3786845_640,12,4,5,1670,1,2021-01-20 21:01:55
61745,520,Animals: Cuteness,707,54587,,guest,0.0,frog-3312038_640,5,5,4,1745,1,2021-01-20 21:01:57
61745,520,Animals: Cuteness,707,54587,,guest,0.0,adorable-5059091_640,1,6,7,2946,1,2021-01-20 21:02:00
61745,520,Animals: Cuteness,707,54587,,guest,0.0,penguins-429134_640,9,7,7,1687,1,2021-01-20 21:02:02
61745,520,Animals: Cuteness,707,54587,,guest,0.0,pug-690566_640,10,8,6,1423,1,2021-01-20 21:02:03
61745,520,Animals: Cuteness,707,54587,,guest,0.0,meerkat-459171_640,8,9,4,1951,1,2021-01-20 21:02:05
61745,520,Animals: Cuteness,707,54587,,guest,0.0,bird-349035_640,3,10,6,2113,1,2021-01-20 21:02:07
61745,520,Animals: Cuteness,707,54587,,guest,0.0,animal-967657_640,2,11,7,2527,1,2021-01-20 21:02:10
61745,520,Animals: Cuteness,707,54587,,guest,0.0,kitty-2948404_640,7,12,7,1735,1,2021-01-20 21:02:11
61763,520,Animals: Appropriate,708,54605,,guest,0.0,animal-967657_640,2,1,2,15119,1,2021-01-20 22:06:37
61763,520,Animals: Appropriate,708,54605,,guest,0.0,frog-3312038_640,5,2,3,3485,1,2021-01-20 22:06:40
61763,520,Animals: Appropriate,708,54605,,guest,0.0,spider-2313079_640,11,3,1,5057,1,2021-01-20 22:06:45
61763,520,Animals: Appropriate,708,54605,,guest,0.0,kitty-2948404_640,7,4,7,2791,1,2021-01-20 22:06:48
61763,520,Animals: Appropriate,708,54605,,guest,0.0,surprised-3786845_640,12,5,6,4018,1,2021-01-20 22:06:52
61763,520,Animals: Appropriate,708,54605,,guest,0.0,bird-349035_640,3,6,3,10692,1,2021-01-20 22:07:03
61763,520,Animals: Appropriate,708,54605,,guest,0.0,penguins-429134_640,9,7,2,4229,1,2021-01-20 22:07:07
61763,520,Animals: Appropriate,708,54605,,guest,0.0,pug-690566_640,10,8,7,2099,1,2021-01-20 22:07:09
61763,520,Animals: Appropriate,708,54605,,guest,0.0,dolphin-203875_640,4,9,2,3457,1,2021-01-20 22:07:12
61763,520,Animals: Appropriate,708,54605,,guest,0.0,hedgehog-468228_640,6,10,2,7721,1,2021-01-20 22:07:21
61763,520,Animals: Appropriate,708,54605,,guest,0.0,meerkat-459171_640,8,11,2,2038,1,2021-01-20 22:07:22
61763,520,Animals: Appropriate,708,54605,,guest,0.0,adorable-5059091_640,1,12,7,1866,1,2021-01-20 22:07:24
61816,520,Animals: Appropriate,708,54657,,guest,0.0,adorable-5059091_640,1,1,7,4795,1,2021-01-21 08:20:21
61816,520,Animals: Appropriate,708,54657,,guest,0.0,frog-3312038_640,5,2,2,5591,1,2021-01-21 08:20:26
61816,520,Animals: Appropriate,708,54657,,guest,0.0,pug-690566_640,10,3,5,5913,1,2021-01-21 08:20:32
61816,520,Animals: Appropriate,708,54657,,guest,0.0,penguins-429134_640,9,4,1,1944,1,2021-01-21 08:20:34
61816,520,Animals: Appropriate,708,54657,,guest,0.0,meerkat-459171_640,8,5,1,2892,1,2021-01-21 08:20:37
61816,520,Animals: Appropriate,708,54657,,guest,0.0,kitty-2948404_640,7,6,7,7705,1,2021-01-21 08:20:45
61816,520,Animals: Appropriate,708,54657,,guest,0.0,hedgehog-468228_640,6,7,3,5194,1,2021-01-21 08:20:50
61816,520,Animals: Appropriate,708,54657,,guest,0.0,surprised-3786845_640,12,8,2,2931,1,2021-01-21 08:20:53
61816,520,Animals: Appropriate,708,54657,,guest,0.0,bird-349035_640,3,9,5,4002,1,2021-01-21 08:20:58
61816,520,Animals: Appropriate,708,54657,,guest,0.0,spider-2313079_640,11,10,6,907,1,2021-01-21 08:20:58
61816,520,Animals: Appropriate,708,54657,,guest,0.0,animal-967657_640,2,11,1,5158,1,2021-01-21 08:21:04
61816,520,Animals: Appropriate,708,54657,,guest,0.0,dolphin-203875_640,4,12,1,1597,1,2021-01-21 08:21:05
61822,520,Animals: Cuteness,707,54663,,guest,0.0,hedgehog-468228_640,6,1,7,8322,1,2021-01-21 09:05:36
61822,520,Animals: Cuteness,707,54663,,guest,0.0,dolphin-203875_640,4,2,7,7509,1,2021-01-21 09:05:44
61822,520,Animals: Cuteness,707,54663,,guest,0.0,bird-349035_640,3,3,6,2951,1,2021-01-21 09:05:46
61822,520,Animals: Cuteness,707,54663,,guest,0.0,penguins-429134_640,9,4,7,4297,1,2021-01-21 09:05:51
61822,520,Animals: Cuteness,707,54663,,guest,0.0,animal-967657_640,2,5,7,6996,1,2021-01-21 09:05:58
61822,520,Animals: Cuteness,707,54663,,guest,0.0,adorable-5059091_640,1,6,6,4735,1,2021-01-21 09:06:02
61822,520,Animals: Cuteness,707,54663,,guest,0.0,frog-3312038_640,5,7,5,3427,1,2021-01-21 09:06:06
61822,520,Animals: Cuteness,707,54663,,guest,0.0,surprised-3786845_640,12,8,7,2949,1,2021-01-21 09:06:09
61822,520,Animals: Cuteness,707,54663,,guest,0.0,pug-690566_640,10,9,6,6796,1,2021-01-21 09:06:16
61822,520,Animals: Cuteness,707,54663,,guest,0.0,spider-2313079_640,11,10,1,3864,1,2021-01-21 09:06:19
61822,520,Animals: Cuteness,707,54663,,guest,0.0,kitty-2948404_640,7,11,6,3410,1,2021-01-21 09:06:23
61822,520,Animals: Cuteness,707,54663,,guest,0.0,meerkat-459171_640,8,12,5,4213,1,2021-01-21 09:06:27
